X	Y	Z	ASPECT	SLOPE
497009.7	1102471.863	1285	90	2.86
497109.7	1102471.863	1285	0	0
497209.7	1102471.863	1275	270	8.53
497309.7	1102471.863	1285	270	8.53
497409.7	1102471.863	1305	270	2.86
497509.7	1102471.863	1315	270	2.86
497609.7	1102471.863	1315	270	5.71
497709.7	1102471.863	1325	270	2.86
497809.7	1102471.863	1335	270	2.86
497909.7	1102471.863	1335	270	2.86
498009.7	1102471.863	1345	0	0
498109.7	1102471.863	1345	270	2.86
498209.7	1102471.863	1345	270	2.86
498309.7	1102471.863	1355	0	0
498409.7	1102471.863	1355	0	0
498509.7	1102471.863	1355	270	2.86
498609.7	1102471.863	1355	270	5.71
498709.7	1102471.863	1365	270	2.86
498809.7	1102471.863	1375	0	0
498909.7	1102471.863	1375	0	0
499009.7	1102471.863	1375	0	0
499109.7	1102471.863	1375	270	2.86
499209.7	1102471.863	1375	270	2.86
499309.7	1102471.863	1385	270	2.86
499409.7	1102471.863	1385	270	2.86
499509.7	1102471.863	1395	0	0
499609.7	1102471.863	1395	0	0
499709.7	1102471.863	1395	0	0
499809.7	1102471.863	1395	270	2.86
499909.7	1102471.863	1395	270	5.71
500009.7	1102471.863	1405	270	8.53
500109.7	1102471.863	1415	270	8.53
500209.7	1102471.863	1435	270	5.71
500309.7	1102471.863	1445	270	2.86
500409.7	1102471.863	1455	0	0
500509.7	1102471.863	1455	0	0
500609.7	1102471.863	1455	270	2.86
500709.7	1102471.863	1455	270	2.86
500809.7	1102471.863	1465	270	2.86
500909.7	1102471.863	1465	270	11.31
501009.7	1102471.863	1475	270	11.31
501109.7	1102471.863	1505	270	5.71
501209.7	1102471.863	1515	270	2.86
501309.7	1102471.863	1525	0	0
501409.7	1102471.863	1525	270	2.86
501509.7	1102471.863	1525	270	8.53
501609.7	1102471.863	1535	270	8.53
501709.7	1102471.863	1555	270	2.86
501809.7	1102471.863	1565	270	2.86
501909.7	1102471.863	1565	270	2.86
502009.7	1102471.863	1575	90	2.86
502109.7	1102471.863	1575	0	0
502209.7	1102471.863	1565	270	8.53
502309.7	1102471.863	1575	270	14.04
502409.7	1102471.863	1595	270	14.04
502509.7	1102471.863	1625	270	8.53
502609.7	1102471.863	1645	270	5.71
502709.7	1102471.863	1655	270	5.71
502809.7	1102471.863	1665	270	2.86
502909.7	1102471.863	1675	270	2.86
503009.7	1102471.863	1675	270	2.86
503109.7	1102471.863	1685	270	2.86
503209.7	1102471.863	1685	270	5.71
503309.7	1102471.863	1695	240.4	14.89
503409.7	1102471.863	1705	231.9	39.01
503509.7	1102471.863	1715	240.5	49.14
503609.7	1102471.863	1735	257.2	29.42
503709.7	1102471.863	1955	360	8.53
503809.7	1102471.863	1955	360	8.53
503909.7	1102471.863	1955	360	8.53
504009.7	1102471.863	1955	360	8.53
504109.7	1102471.863	1955	360	8.53
504209.7	1102471.863	1955	360	8.53
504309.7	1102471.863	1955	360	8.53
504409.7	1102471.863	1955	360	8.53
504509.7	1102471.863	1955	360	8.53
504609.7	1102471.863	1955	360	8.53
504709.7	1102471.863	1955	360	8.53
504809.7	1102471.863	1955	360	8.53
504909.7	1102471.863	1955	360	8.53
505009.7	1102471.863	1955	360	8.53
505109.7	1102471.863	1955	360	8.53
505209.7	1102471.863	1955	360	8.53
505309.7	1102471.863	1955	4.8	8.56
505409.7	1102471.863	1955	334.7	7.49
505509.7	1102471.863	1955	268.3	11.66
505609.7	1102471.863	1970	241.1	20.66
505709.7	1102471.863	1970	219.3	20.37
505809.7	1102471.863	1985	199.3	16.6
505909.7	1102471.863	2000	212.3	14.04
506009.7	1102471.863	2035	220.8	11.03
506109.7	1102471.863	2055	233.2	7.03
506209.7	1102471.863	2080	287.4	5.24
506309.7	1102471.863	2105	279.2	9.28
506409.7	1102471.863	2120	244.5	12.27
506509.7	1102471.863	2115	236.8	9.83
506609.7	1102471.863	2120	285.1	11.63
506709.7	1102471.863	2164	306.3	14.44
506809.7	1102471.863	2183	299.6	14.59
506909.7	1102471.863	2208	279.9	16.94
507009.7	1102471.863	2222	266.8	16.26
507109.7	1102471.863	2230	227.8	14.11
507209.7	1102471.863	2240	170.5	21.57
507309.7	1102471.863	2230	177.4	27.67
507409.7	1102471.863	2198	198.6	25.52
507509.7	1102471.863	2220	219	17
507609.7	1102471.863	2275	191.8	6.63
507709.7	1102471.863	2300	118.7	11.76
507809.7	1102471.863	2282	137.2	7.96
507909.7	1102471.863	2267	169.9	6.88
508009.7	1102471.863	2254	186.2	8.51
508109.7	1102471.863	2253	199.6	11.4
508209.7	1102471.863	2250	207.6	13.34
508309.7	1102471.863	2260	202	12.25
508409.7	1102471.863	2275	219.4	14.16
508509.7	1102471.863	2280	231.1	19.3
508609.7	1102471.863	2305	205.3	17.5
508709.7	1102471.863	2310	192.2	17.73
508809.7	1102471.863	2320	212.9	18.68
508909.7	1102471.863	2340	207.8	17.56
509009.7	1102471.863	2363	195.8	17.32
509109.7	1102471.863	2370	209.5	18.94
509209.7	1102471.863	2377	216.1	19.6
509309.7	1102471.863	2411	217.8	19.43
509409.7	1102471.863	2416	221.9	21.46
509509.7	1102471.863	2450	195.7	17.44
509609.7	1102471.863	2453	201.8	15.28
509709.7	1102471.863	2480	237.7	20.74
509809.7	1102471.863	2504	235.1	19.39
509909.7	1102471.863	2536	223.3	19.21
510009.7	1102471.863	2555	226.8	21.09
510109.7	1102471.863	2580	244.1	19.86
510209.7	1102471.863	2620	268	14.25
510309.7	1102471.863	2660	296.4	11.29
510409.7	1102471.863	2706	284	9.94
510509.7	1102471.863	2716	241.5	18.93
510609.7	1102471.863	2723	230.8	27.82
510709.7	1102471.863	2717	238.7	29.58
510809.7	1102471.863	2766	255	24.37
510909.7	1102471.863	2825	5.9	10.33
511009.7	1102471.863	2900	20.4	27.35
511109.7	1102471.863	2930	358.7	28.04
511209.7	1102471.863	2915	5.7	21.46
511309.7	1102471.863	2900	19	16.43
511409.7	1102471.863	2875	13.6	14.08
511509.7	1102471.863	2858	5	13.61
511609.7	1102471.863	2864	9.5	12.37
511709.7	1102471.863	2860	26.6	11.99
511809.7	1102471.863	2847	305.6	12.23
511909.7	1102471.863	2840	273.3	25.44
512009.7	1102471.863	2856	274.2	31.76
512109.7	1102471.863	2930	293.9	27.27
512209.7	1102471.863	3000	5.6	24.27
512309.7	1102471.863	3047	12	28.62
512409.7	1102471.863	3040	13.6	19.08
512509.7	1102471.863	3000	45	11.49
512609.7	1102471.863	2967	30.8	8.61
512709.7	1102471.863	2961	5.3	10.04
512809.7	1102471.863	2961	337.6	10.94
512909.7	1102471.863	2965	338.4	9.62
513009.7	1102471.863	2973	322.5	9.22
513109.7	1102471.863	2978	273.5	8.06
513209.7	1102471.863	2980	232.6	11.39
513309.7	1102471.863	2975	236.9	13.02
513409.7	1102471.863	2990	249.8	13.05
513509.7	1102471.863	3026	259.8	16.89
513609.7	1102471.863	3043	264.8	21.14
513709.7	1102471.863	3085	277	11.53
513809.7	1102471.863	3130	26.8	7.11
513909.7	1102471.863	3147	22.2	8.83
514009.7	1102471.863	3141	351.9	9.53
514109.7	1102471.863	3144	9.2	11.45
514209.7	1102471.863	3150	347.9	11.77
514309.7	1102471.863	3124	306.5	17.37
514409.7	1102471.863	3130	299.1	17.83
514509.7	1102471.863	3160	274.9	19.93
514609.7	1102471.863	3190	247.5	29.02
514709.7	1102471.863	3200	231.8	29.74
514809.7	1102471.863	3230	226.5	22.31
514909.7	1102471.863	3290	225.4	15.7
515009.7	1102471.863	3336	209.4	12.62
515109.7	1102471.863	3337	219.8	12.12
515209.7	1102471.863	3350	225.7	7.85
515309.7	1102471.863	3374	129.6	5.38
515409.7	1102471.863	3382	110.2	10.27
515509.7	1102471.863	3372	118.2	10.05
515609.7	1102471.863	3353	129.3	11.06
515709.7	1102471.863	3336	135.8	14.95
515809.7	1102471.863	3310	144.8	18.45
515909.7	1102471.863	3275	141.2	22.94
516009.7	1102471.863	3260	127.7	27.81
516109.7	1102471.863	3215	133.8	22.48
516209.7	1102471.863	3190	148	19.48
516309.7	1102471.863	3170	143.1	22.62
494509.7	1102371.863	1235	0	0
494609.7	1102371.863	1235	0	0
494709.7	1102371.863	1235	0	0
494809.7	1102371.863	1235	0	0
494909.7	1102371.863	1235	0	0
495009.7	1102371.863	1235	0	0
495109.7	1102371.863	1235	0	0
495209.7	1102371.863	1235	0	0
495309.7	1102371.863	1235	0	0
495409.7	1102371.863	1235	0	0
495509.7	1102371.863	1235	0	0
495609.7	1102371.863	1235	0	0
495709.7	1102371.863	1235	0	0
495809.7	1102371.863	1235	0	0
495909.7	1102371.863	1235	0	0
496009.7	1102371.863	1235	0	0
496109.7	1102371.863	1235	0	0
496209.7	1102371.863	1235	0	0
496309.7	1102371.863	1235	0	0
496409.7	1102371.863	1235	270	5.71
496509.7	1102371.863	1235	270	8.53
496609.7	1102371.863	1255	270	5.71
496709.7	1102371.863	1265	270	5.71
496809.7	1102371.863	1275	270	2.86
496909.7	1102371.863	1285	0	0
497009.7	1102371.863	1285	90	2.86
497109.7	1102371.863	1285	0	0
497209.7	1102371.863	1275	270	8.53
497309.7	1102371.863	1285	270	8.53
497409.7	1102371.863	1305	270	2.86
497509.7	1102371.863	1315	270	2.86
497609.7	1102371.863	1315	270	5.71
497709.7	1102371.863	1325	270	2.86
497809.7	1102371.863	1335	270	2.86
497909.7	1102371.863	1335	270	2.86
498009.7	1102371.863	1345	0	0
498109.7	1102371.863	1345	270	2.86
498209.7	1102371.863	1345	270	2.86
498309.7	1102371.863	1355	0	0
498409.7	1102371.863	1355	0	0
498509.7	1102371.863	1355	270	2.86
498609.7	1102371.863	1355	270	5.71
498709.7	1102371.863	1365	270	2.86
498809.7	1102371.863	1375	0	0
498909.7	1102371.863	1375	0	0
499009.7	1102371.863	1375	0	0
499109.7	1102371.863	1375	270	2.86
499209.7	1102371.863	1375	270	2.86
499309.7	1102371.863	1385	270	2.86
499409.7	1102371.863	1385	270	2.86
499509.7	1102371.863	1395	0	0
499609.7	1102371.863	1395	0	0
499709.7	1102371.863	1395	0	0
499809.7	1102371.863	1395	270	2.86
499909.7	1102371.863	1395	270	5.71
500009.7	1102371.863	1405	270	8.53
500109.7	1102371.863	1415	270	8.53
500209.7	1102371.863	1435	270	5.71
500309.7	1102371.863	1445	270	2.86
500409.7	1102371.863	1455	0	0
500509.7	1102371.863	1455	0	0
500609.7	1102371.863	1455	270	2.86
500709.7	1102371.863	1455	270	2.86
500809.7	1102371.863	1465	270	2.86
500909.7	1102371.863	1465	270	11.31
501009.7	1102371.863	1475	270	11.31
501109.7	1102371.863	1505	270	5.71
501209.7	1102371.863	1515	270	2.86
501309.7	1102371.863	1525	0	0
501409.7	1102371.863	1525	270	2.86
501509.7	1102371.863	1525	270	8.53
501609.7	1102371.863	1535	270	8.53
501709.7	1102371.863	1555	270	2.86
501809.7	1102371.863	1565	270	2.86
501909.7	1102371.863	1565	270	2.86
502009.7	1102371.863	1575	90	2.86
502109.7	1102371.863	1575	0	0
502209.7	1102371.863	1565	270	8.53
502309.7	1102371.863	1575	270	14.04
502409.7	1102371.863	1595	270	14.04
502509.7	1102371.863	1625	270	8.53
502609.7	1102371.863	1645	270	5.71
502709.7	1102371.863	1655	270	5.71
502809.7	1102371.863	1665	270	2.86
502909.7	1102371.863	1675	270	2.86
503009.7	1102371.863	1675	270	2.86
503109.7	1102371.863	1685	270	2.86
503209.7	1102371.863	1685	270	5.71
503309.7	1102371.863	1695	270	5.71
503409.7	1102371.863	1705	245.6	16.81
503509.7	1102371.863	1715	242.5	46.58
503609.7	1102371.863	1735	238.6	48.43
503709.7	1102371.863	1755	231.3	17.75
503809.7	1102371.863	1955	360	2.86
503909.7	1102371.863	1955	360	2.86
504009.7	1102371.863	1955	360	2.86
504109.7	1102371.863	1955	360	2.86
504209.7	1102371.863	1955	360	2.86
504309.7	1102371.863	1955	360	2.86
504409.7	1102371.863	1955	360	2.86
504509.7	1102371.863	1955	360	2.86
504609.7	1102371.863	1955	360	2.86
504709.7	1102371.863	1955	360	2.86
504809.7	1102371.863	1955	360	2.86
504909.7	1102371.863	1955	360	2.86
505009.7	1102371.863	1955	360	2.86
505109.7	1102371.863	1955	360	2.86
505209.7	1102371.863	1955	360	2.86
505309.7	1102371.863	1955	350.5	4.35
505409.7	1102371.863	1955	332.4	10.08
505509.7	1102371.863	1970	333.7	12.73
505609.7	1102371.863	1996	304.1	12.19
505709.7	1102371.863	1990	285.7	13.01
505809.7	1102371.863	2025	305.7	13.5
505909.7	1102371.863	2053	319	18.15
506009.7	1102371.863	2080	330.4	20.14
506109.7	1102371.863	2100	334.4	23.05
506209.7	1102371.863	2120	341.9	23.65
506309.7	1102371.863	2137	350.8	20.23
506409.7	1102371.863	2134	349.7	12.95
506509.7	1102371.863	2130	297.5	9.68
506609.7	1102371.863	2116	262	13.08
506709.7	1102371.863	2117	252.5	13.77
506809.7	1102371.863	2125	261.1	12.35
506909.7	1102371.863	2170	236.1	10.91
507009.7	1102371.863	2185	213.3	18.75
507109.7	1102371.863	2170	184.4	21.49
507209.7	1102371.863	2213	160.3	23.47
507309.7	1102371.863	2167	187.5	16.5
507409.7	1102371.863	2205	245.2	18.92
507509.7	1102371.863	2230	258	18.31
507609.7	1102371.863	2275	185.5	4.45
507709.7	1102371.863	2287	119.3	11.11
507809.7	1102371.863	2260	131.5	8.16
507909.7	1102371.863	2255	153.2	8.99
508009.7	1102371.863	2242	175.5	10.93
508109.7	1102371.863	2225	195.8	11.45
508209.7	1102371.863	2235	213.6	12.11
508309.7	1102371.863	2244	209.9	10.78
508409.7	1102371.863	2260	221.8	12.67
508509.7	1102371.863	2265	216.3	16.91
508609.7	1102371.863	2286	193.5	18.68
508709.7	1102371.863	2280	202.3	18.04
508809.7	1102371.863	2296	213.6	18.27
508909.7	1102371.863	2317	202.7	18.09
509009.7	1102371.863	2319	197.4	17.18
509109.7	1102371.863	2334	210.9	18.45
509209.7	1102371.863	2348	214.9	19.94
509309.7	1102371.863	2359	216.6	20.57
509409.7	1102371.863	2390	211.8	21.51
509509.7	1102371.863	2410	198.4	20.18
509609.7	1102371.863	2422	211.5	18.78
509709.7	1102371.863	2435	226.2	22.48
509809.7	1102371.863	2457	216.9	23.11
509909.7	1102371.863	2485	223.5	21.61
510009.7	1102371.863	2500	243.4	21.37
510109.7	1102371.863	2580	244.2	21.93
510209.7	1102371.863	2590	249	22.68
510309.7	1102371.863	2630	261.6	14.32
510409.7	1102371.863	2685	287.4	7.61
510509.7	1102371.863	2695	289	8.94
510609.7	1102371.863	2730	261.9	16.73
510709.7	1102371.863	2747	252.8	28.44
510809.7	1102371.863	2775	257.5	31.89
510909.7	1102371.863	2830	286.4	19.92
511009.7	1102371.863	2910	357.8	19.75
511109.7	1102371.863	2933	7.9	23.59
511209.7	1102371.863	2934	17	23.39
511309.7	1102371.863	2935	23.3	22.15
511409.7	1102371.863	2920	10.4	19.07
511509.7	1102371.863	2900	1.4	19.36
511609.7	1102371.863	2905	8.9	20.4
511709.7	1102371.863	2900	9.6	22.08
511809.7	1102371.863	2900	345.3	23.85
511909.7	1102371.863	2905	314.1	29.11
512009.7	1102371.863	2935	294.4	33
512109.7	1102371.863	2960	285.6	29.51
512209.7	1102371.863	2995	319.8	14.14
512309.7	1102371.863	3047	30.9	17.31
512409.7	1102371.863	3050	58	19.94
512509.7	1102371.863	3030	71.4	13.43
512609.7	1102371.863	2970	81.3	4.27
512709.7	1102371.863	2962	149.6	2.41
512809.7	1102371.863	2937	231.1	4.78
512909.7	1102371.863	2940	245.1	4.41
513009.7	1102371.863	2954	225	3.84
513109.7	1102371.863	2960	181.2	6.7
513209.7	1102371.863	2955	203	12.26
513309.7	1102371.863	2947	219.8	18.27
513409.7	1102371.863	2963	220.1	19.54
513509.7	1102371.863	2975	238	23
513609.7	1102371.863	3000	257.9	25.55
513709.7	1102371.863	3080	274.7	17.02
513809.7	1102371.863	3130	343.4	8.24
513909.7	1102371.863	3160	7.4	13.19
514009.7	1102371.863	3161	11	10.39
514109.7	1102371.863	3163	98.1	8.05
514209.7	1102371.863	3105	172.9	11.4
514309.7	1102371.863	3080	218.2	19.69
514409.7	1102371.863	3090	216.2	21.93
514509.7	1102371.863	3125	200.6	25.17
514609.7	1102371.863	3115	205.7	34.14
514709.7	1102371.863	3115	218.5	38.99
514809.7	1102371.863	3160	228.5	33.87
514909.7	1102371.863	3250	213.7	20.74
515009.7	1102371.863	3307	195.9	18.67
515109.7	1102371.863	3287	213.6	20.2
515209.7	1102371.863	3326	206.4	16.91
515309.7	1102371.863	3343	173.1	12.91
515409.7	1102371.863	3350	136.7	13.33
515509.7	1102371.863	3350	133	14.1
515609.7	1102371.863	3320	136.1	14.85
515709.7	1102371.863	3307	131.3	18.33
515809.7	1102371.863	3287	135.8	20.63
515909.7	1102371.863	3260	136.5	24.69
516009.7	1102371.863	3220	132.8	24.45
516109.7	1102371.863	3180	130	16.88
516209.7	1102371.863	3180	125.4	17.05
516309.7	1102371.863	3154	126.2	21.01
494509.7	1102271.863	1235	0	0
494609.7	1102271.863	1235	0	0
494709.7	1102271.863	1235	0	0
494809.7	1102271.863	1235	0	0
494909.7	1102271.863	1235	0	0
495009.7	1102271.863	1235	0	0
495109.7	1102271.863	1235	0	0
495209.7	1102271.863	1235	0	0
495309.7	1102271.863	1235	0	0
495409.7	1102271.863	1235	0	0
495509.7	1102271.863	1235	0	0
495609.7	1102271.863	1235	0	0
495709.7	1102271.863	1235	0	0
495809.7	1102271.863	1235	0	0
495909.7	1102271.863	1235	0	0
496009.7	1102271.863	1235	0	0
496109.7	1102271.863	1235	0	0
496209.7	1102271.863	1235	0	0
496309.7	1102271.863	1235	0	0
496409.7	1102271.863	1235	270	5.71
496509.7	1102271.863	1235	270	8.53
496609.7	1102271.863	1255	270	5.71
496709.7	1102271.863	1265	270	5.71
496809.7	1102271.863	1275	270	2.86
496909.7	1102271.863	1285	0	0
497009.7	1102271.863	1285	90	2.86
497109.7	1102271.863	1285	0	0
497209.7	1102271.863	1275	270	8.53
497309.7	1102271.863	1285	270	8.53
497409.7	1102271.863	1305	270	2.86
497509.7	1102271.863	1315	270	2.86
497609.7	1102271.863	1315	270	5.71
497709.7	1102271.863	1325	270	2.86
497809.7	1102271.863	1335	270	2.86
497909.7	1102271.863	1335	270	2.86
498009.7	1102271.863	1345	0	0
498109.7	1102271.863	1345	270	2.86
498209.7	1102271.863	1345	270	2.86
498309.7	1102271.863	1355	0	0
498409.7	1102271.863	1355	0	0
498509.7	1102271.863	1355	270	2.86
498609.7	1102271.863	1355	270	5.71
498709.7	1102271.863	1365	270	2.86
498809.7	1102271.863	1375	0	0
498909.7	1102271.863	1375	0	0
499009.7	1102271.863	1375	0	0
499109.7	1102271.863	1375	270	2.86
499209.7	1102271.863	1375	270	2.86
499309.7	1102271.863	1385	270	2.86
499409.7	1102271.863	1385	270	2.86
499509.7	1102271.863	1395	0	0
499609.7	1102271.863	1395	0	0
499709.7	1102271.863	1395	0	0
499809.7	1102271.863	1395	270	2.86
499909.7	1102271.863	1395	270	5.71
500009.7	1102271.863	1405	270	8.53
500109.7	1102271.863	1415	270	8.53
500209.7	1102271.863	1435	270	5.71
500309.7	1102271.863	1445	270	2.86
500409.7	1102271.863	1455	0	0
500509.7	1102271.863	1455	0	0
500609.7	1102271.863	1455	270	2.86
500709.7	1102271.863	1455	270	2.86
500809.7	1102271.863	1465	270	2.86
500909.7	1102271.863	1465	270	11.31
501009.7	1102271.863	1475	270	11.31
501109.7	1102271.863	1505	270	5.71
501209.7	1102271.863	1515	270	2.86
501309.7	1102271.863	1525	0	0
501409.7	1102271.863	1525	270	2.86
501509.7	1102271.863	1525	270	8.53
501609.7	1102271.863	1535	270	8.53
501709.7	1102271.863	1555	270	2.86
501809.7	1102271.863	1565	270	2.86
501909.7	1102271.863	1565	270	2.86
502009.7	1102271.863	1575	90	2.86
502109.7	1102271.863	1575	0	0
502209.7	1102271.863	1565	270	8.53
502309.7	1102271.863	1575	270	14.04
502409.7	1102271.863	1595	270	14.04
502509.7	1102271.863	1625	270	8.53
502609.7	1102271.863	1645	270	5.71
502709.7	1102271.863	1655	270	5.71
502809.7	1102271.863	1665	270	2.86
502909.7	1102271.863	1675	270	2.86
503009.7	1102271.863	1675	270	2.86
503109.7	1102271.863	1685	270	2.86
503209.7	1102271.863	1685	270	5.71
503309.7	1102271.863	1695	270	5.71
503409.7	1102271.863	1705	270	8.53
503509.7	1102271.863	1715	240.9	27.24
503609.7	1102271.863	1735	230.4	48.65
503709.7	1102271.863	1755	227	45.73
503809.7	1102271.863	1775	225	17.65
503909.7	1102271.863	1955	0	0
504009.7	1102271.863	1955	0	0
504109.7	1102271.863	1955	0	0
504209.7	1102271.863	1955	0	0
504309.7	1102271.863	1955	0	0
504409.7	1102271.863	1955	0	0
504509.7	1102271.863	1955	0	0
504609.7	1102271.863	1955	0	0
504709.7	1102271.863	1955	0	0
504809.7	1102271.863	1955	0	0
504909.7	1102271.863	1955	0	0
505009.7	1102271.863	1955	0	0
505109.7	1102271.863	1955	0	0
505209.7	1102271.863	1955	0	0
505309.7	1102271.863	1955	275.2	2.37
505409.7	1102271.863	1955	284.2	10.38
505509.7	1102271.863	1958	314	11.1
505609.7	1102271.863	2000	328.8	13.32
505709.7	1102271.863	2016	312.7	17.02
505809.7	1102271.863	2025	306.1	15.98
505909.7	1102271.863	2040	294.7	13.46
506009.7	1102271.863	2050	286.4	12.49
506109.7	1102271.863	2065	278.6	10.46
506209.7	1102271.863	2095	234	5.82
506309.7	1102271.863	2087	179.4	6.91
506409.7	1102271.863	2093	157.8	8.83
506509.7	1102271.863	2090	188.2	12.33
506609.7	1102271.863	2082	202.3	19.22
506709.7	1102271.863	2092	211.9	23.97
506809.7	1102271.863	2107	207.2	25.16
506909.7	1102271.863	2130	184.9	25.02
507009.7	1102271.863	2120	197.5	25.38
507109.7	1102271.863	2140	179.8	22.72
507209.7	1102271.863	2160	171.9	18.69
507309.7	1102271.863	2145	232.3	15.54
507409.7	1102271.863	2180	253.3	19.87
507509.7	1102271.863	2205	251.2	20.22
507609.7	1102271.863	2240	177.8	5.5
507709.7	1102271.863	2290	120.1	12.78
507809.7	1102271.863	2260	141.1	12.24
507909.7	1102271.863	2230	148.5	13.59
508009.7	1102271.863	2215	175.6	11.96
508109.7	1102271.863	2203	199.3	11.75
508209.7	1102271.863	2220	213.4	12.91
508309.7	1102271.863	2213	218.7	11.76
508409.7	1102271.863	2246	220.8	11.03
508509.7	1102271.863	2255	215.1	11.07
508609.7	1102271.863	2266	214.2	9.1
508709.7	1102271.863	2285	243.3	11.47
508809.7	1102271.863	2303	243.3	10.24
508909.7	1102271.863	2326	236.9	8.32
509009.7	1102271.863	2343	251.3	8.19
509109.7	1102271.863	2360	263.5	9.36
509209.7	1102271.863	2380	264.7	11.56
509309.7	1102271.863	2400	267.5	13.1
509409.7	1102271.863	2420	277.4	11.47
509509.7	1102271.863	2445	298.6	11.66
